,검색날짜,사용자,주제,언론사,제목,링크
2579,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2580,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2581,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2582,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2583,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2584,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2585,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2586,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2587,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2588,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2589,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2590,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2591,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2592,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2593,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2594,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2595,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2596,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2597,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2598,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2599,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2600,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2601,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2602,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2603,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2604,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2605,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2606,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2607,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2608,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2609,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2610,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2611,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2612,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2613,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2614,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2615,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2616,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2617,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2618,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2619,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2620,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2621,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2622,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2623,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2624,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2625,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2626,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2627,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2628,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2629,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2630,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2631,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2632,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2633,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2634,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2635,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2636,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2637,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2638,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2639,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2640,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2641,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2642,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2643,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2644,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2645,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2646,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2647,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2648,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2649,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2650,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2651,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2652,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2653,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2654,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2655,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2656,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2657,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2658,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2659,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2660,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2661,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2662,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2663,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2664,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2665,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2666,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2667,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2668,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2669,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2670,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2671,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2672,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2673,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2674,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2675,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2676,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2677,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2678,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2679,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2680,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2681,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2682,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2683,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2684,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2685,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2686,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2687,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2688,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2689,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2690,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2691,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2692,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2693,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2694,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2695,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2696,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2697,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2698,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2699,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2700,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2701,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2702,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2703,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2704,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2705,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2706,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2707,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2708,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2709,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2710,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2711,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2712,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2713,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2714,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2715,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2716,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2717,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2718,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2719,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2720,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2721,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2722,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2723,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2724,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2725,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2726,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2727,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2728,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2729,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2730,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
2731,2020-10-27,정동현,코로나,연합뉴스,소방관 5명 코로나19 확진…인천 119안전센터 2곳 폐쇄(종합),http://yna.kr/AKR20201027089751065?did=1195m
2732,2020-10-27,정동현,코로나,머니투데이,80명 골프모임 갔다가 코로나…가족까지 31명에 번졌다(상보),http://news.mt.co.kr/mtview.php?no=2020102714322148840
2733,2020-10-27,정동현,코로나,한겨레,방대본 “코로나 완치 뒤 뇌기능 저하 가능성 있다”,http://www.hani.co.kr/arti/society/health/967438.html
2734,2020-10-27,정동현,코로나,TV조선,3분기 GDP 성장률 1.9%…코로나 딛고 첫 플러스 전환,http://news.tvchosun.com/site/data/html_dir/2020/10/27/2020102790056.html
2735,2020-10-27,정동현,코로나,YTN,3분기 성장률 1.9%...코로나 후 첫 플러스 성장,https://www.ytn.co.kr/_ln/0102_202010271157586058
2736,2020-10-27,정동현,코로나,KBS,‘코로나 9개월의 반성’ 백신 없는 마지막 겨울 되길…,http://news.kbs.co.kr/news/view.do?ncd=5035043&ref=A
2737,2020-10-27,정동현,코로나,일간스포츠,"'안녕? 나야!' 측 ""김영광 코로나 19 음성, 촬영은 중단"" [전문]",http://isplus.live.joins.com/news/article/article.asp?total_id=23904607
2738,2020-10-27,정동현,코로나,아이뉴스24,"[종합]'물류'로 코로나 이긴 삼성SDS, '분기 최대' 실적",http://www.inews24.com/view/1311016
2739,2020-10-27,정동현,코로나,연합뉴스,인도네시아서 한국인 첫 코로나19 사망자 발생(종합),http://yna.kr/AKR20201027089351104?did=1195m
2740,2020-10-27,정동현,코로나,파이낸셜뉴스,"홍남기 ""경제, 회복궤도 진입… 코로나19 재확산 아쉬워""(상보)",http://www.fnnews.com/news/202010270829053315
